Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Europe,Moldova ,Beverages,Offline,H,6/17/2013,243226420,7/3/2013,4958,47.45,31.79,235257.1,157614.82,77642.28
Europe,United Kingdom,Clothes,Online,M,11/13/2016,249765861,11/24/2016,123,109.28,35.84,13441.44,4408.32,9033.12
Europe,Romania,Beverages,Online,H,5/31/2016,253055322,6/12/2016,3548,47.45,31.79,168352.6,112790.92,55561.68
Europe,Montenegro,Beverages,Offline,C,8/6/2016,243340575,9/4/2016,8739,47.45,31.79,414665.55,277812.81,136852.74
Europe,Czech Republic,Household,Offline,H,11/6/2014,988599860,12/11/2014,7522,668.27,502.54,5026726.94,3780105.88,1246621.06
Europe,Cyprus,Snacks,Online,M,4/18/2011,581193768,4/24/2011,7006,152.58,97.44,1068975.48,682664.64,386310.84
Europe,Serbia,Cereal,Offline,C,8/11/2016,100983083,8/11/2016,1993,205.7,117.11,409960.1,233400.23,176559.87
Europe,Latvia,Personal Care,Offline,L,9/13/2012,936411798,9/17/2012,3915,81.73,56.67,319972.95,221863.05,98109.9
Europe,Bosnia and Herzegovina,Household,Offline,M,6/22/2015,261640536,8/1/2015,4104,668.27,502.54,2742580.08,2062424.16,680155.92
Europe,Finland,Baby Food,Offline,L,4/21/2017,564173543,4/26/2017,343,255.28,159.42,87561.04,54681.06,32879.98
Europe,Ukraine,Cereal,Offline,C,10/10/2011,580463349,11/8/2011,859,205.7,117.11,176696.3,100597.49,76098.81
Europe,France,Office Supplies,Offline,M,11/4/2013,428419864,12/5/2013,7813,651.21,524.96,5087903.73,4101512.48,986391.25
Europe,Portugal,Baby Food,Offline,C,1/11/2010,479171121,1/27/2010,6238,255.28,159.42,1592436.64,994461.96,597974.68
Europe,Lithuania,Personal Care,Online,H,5/13/2015,120419871,6/26/2015,3771,81.73,56.67,308203.83,213702.57,94501.26
Europe,Italy,Clothes,Offline,M,9/11/2012,602301251,9/27/2012,3180,109.28,35.84,347510.4,113971.2,233539.2
Europe,Denmark,Baby Food,Online,M,12/9/2012,471484124,1/24/2013,1485,255.28,159.42,379090.8,236738.7,142352.1
Europe,Hungary,Snacks,Offline,M,2/1/2017,291611325,2/10/2017,3126,152.58,97.44,476965.08,304597.44,172367.64
Europe,Slovenia,Vegetables,Offline,M,2/10/2013,691383635,3/19/2013,4637,154.06,90.93,714376.22,421642.41,292733.81
Europe,Kosovo,Snacks,Online,H,2/5/2013,783913838,3/9/2013,6380,152.58,97.44,973460.4,621667.2,351793.2
Europe,Macedonia,Clothes,Online,C,3/14/2013,799109733,4/29/2013,3183,109.28,35.84,347838.24,114078.72,233759.52
Europe,Denmark,Beverages,Online,L,11/21/2016,223199975,1/4/2017,8687,47.45,31.79,412198.15,276159.73,136038.42
Europe,Georgia,Cereal,Offline,H,11/30/2016,391849982,12/11/2016,5972,205.7,117.11,1228440.4,699380.92,529059.48
Europe,Croatia,Clothes,Online,H,1/13/2014,906508815,1/23/2014,4958,109.28,35.84,541810.24,177694.72,364115.52
Europe,Greece,Cereal,Offline,M,10/10/2013,524844634,10/13/2013,2045,205.7,117.11,420656.5,239489.95,181166.55
Europe,Iceland,Fruits,Online,H,10/21/2014,640476596,10/24/2014,112,9.33,6.92,1044.96,775.04,269.92
Europe,Ukraine,Meat,Online,M,8/20/2012,733636796,9/15/2012,8286,421.89,364.69,3495780.54,3021821.34,473959.2
Europe,Bosnia and Herzegovina,Snacks,Online,L,12/24/2012,183778369,1/7/2013,2958,152.58,97.44,451331.64,288227.52,163104.12
Europe,Luxembourg,Snacks,Offline,M,4/22/2017,594991052,6/6/2017,9929,152.58,97.44,1514966.82,967481.76,547485.06
Europe,Albania,Office Supplies,Online,H,7/13/2015,246922719,7/29/2015,8775,651.21,524.96,5714367.75,4606524,1107843.75
Europe,Slovakia,Snacks,Offline,L,10/10/2013,315066277,11/28/2013,3968,152.58,97.44,605437.44,386641.92,218795.52
Europe,Sweden,Household,Offline,C,10/9/2010,766118133,10/10/2010,235,668.27,502.54,157043.45,118096.9,38946.55
Europe,Russia,Clothes,Offline,L,7/9/2010,138820683,7/9/2010,8980,109.28,35.84,981334.4,321843.2,659491.2
Europe,Luxembourg,Cereal,Online,M,12/18/2012,733648812,12/24/2012,1842,205.7,117.11,378899.4,215716.62,163182.78
Europe,Kosovo,Office Supplies,Online,C,2/16/2015,580782210,2/20/2015,5217,651.21,524.96,3397362.57,2738716.32,658646.25
Europe,Hungary,Baby Food,Offline,C,1/1/2010,279703605,1/10/2010,9367,255.28,159.42,2391207.76,1493287.14,897920.62
Europe,Poland,Baby Food,Offline,H,2/20/2016,645956456,4/8/2016,1725,255.28,159.42,440358,274999.5,165358.5
Europe,Montenegro,Clothes,Offline,M,11/19/2011,526350104,12/4/2011,7547,109.28,35.84,824736.16,270484.48,554251.68
Europe,Andorra,Meat,Online,L,2/26/2015,212903726,2/26/2015,1798,421.89,364.69,758558.22,655712.62,102845.6
Europe,Finland,Vegetables,Online,C,6/21/2017,680325210,7/23/2017,2203,154.06,90.93,339394.18,200318.79,139075.39
Europe,Slovenia,Beverages,Online,M,2/3/2011,263882005,2/27/2011,7404,47.45,31.79,351319.8,235373.16,115946.64
Europe,Slovenia,Fruits,Offline,L,5/28/2016,295168149,7/16/2016,5669,9.33,6.92,52891.77,39229.48,13662.29
Europe,Greece,Meat,Offline,C,9/12/2016,645111024,9/26/2016,1543,421.89,364.69,650976.27,562716.67,88259.6
Europe,Switzerland,Baby Food,Offline,M,8/11/2014,850562655,9/25/2014,9246,255.28,159.42,2360318.88,1473997.32,886321.56
Europe,Ireland,Personal Care,Offline,L,1/5/2014,702357947,2/4/2014,2179,81.73,56.67,178089.67,123483.93,54605.74
Europe,Montenegro,Clothes,Online,L,5/13/2017,102230632,6/13/2017,1171,109.28,35.84,127966.88,41968.64,85998.24
Europe,Armenia,Clothes,Online,L,1/3/2010,231450879,2/22/2010,313,109.28,35.84,34204.64,11217.92,22986.72
Europe,Poland,Clothes,Online,M,10/1/2010,880176818,10/15/2010,2735,109.28,35.84,298880.8,98022.4,200858.4
Europe,Italy,Clothes,Online,H,6/10/2011,755318915,6/25/2011,4507,109.28,35.84,492524.96,161530.88,330994.08
Europe,Andorra,Beverages,Online,H,11/25/2012,378873240,11/28/2012,5866,47.45,31.79,278341.7,186480.14,91861.56
Europe,Cyprus,Fruits,Online,L,11/27/2011,264856183,12/23/2011,5685,9.33,6.92,53041.05,39340.2,13700.85
Europe,Czech Republic,Cereal,Online,C,8/2/2014,118659913,8/17/2014,2960,205.7,117.11,608872,346645.6,262226.4
Europe,San Marino,Baby Food,Online,L,10/18/2012,667324435,10/31/2012,4985,255.28,159.42,1272570.8,794708.7,477862.1
Europe,Poland,Baby Food,Online,C,9/26/2011,685233008,10/17/2011,4529,255.28,159.42,1156163.12,722013.18,434149.94
Europe,Monaco,Beverages,Online,H,3/14/2013,757468974,3/23/2013,757,47.45,31.79,35919.65,24065.03,11854.62
Europe,Belgium,Meat,Online,H,9/23/2015,512714612,10/9/2015,2502,421.89,364.69,1055568.78,912454.38,143114.4
Europe,Georgia,Meat,Offline,M,2/11/2010,516485583,3/6/2010,8416,421.89,364.69,3550626.24,3069231.04,481395.2
Europe,Kosovo,Vegetables,Online,H,11/7/2014,491547477,11/7/2014,8676,154.06,90.93,1336624.56,788908.68,547715.88
Europe,Bulgaria,Fruits,Offline,C,10/8/2013,911891257,11/1/2013,7742,9.33,6.92,72232.86,53574.64,18658.22
Europe,Russia,Snacks,Offline,L,11/29/2015,214033257,12/3/2015,6052,152.58,97.44,923414.16,589706.88,333707.28
Europe,Ukraine,Cereal,Online,H,12/14/2015,504024684,1/14/2016,959,205.7,117.11,197266.3,112308.49,84957.81
Europe,Lithuania,Vegetables,Online,L,7/17/2016,386601865,7/26/2016,2938,154.06,90.93,452628.28,267152.34,185475.94
Europe,Sweden,Cosmetics,Offline,C,1/16/2010,336813628,2/23/2010,9492,437.2,263.33,4149902.4,2499528.36,1650374.04
Europe,Belgium,Fruits,Online,C,7/24/2015,309188163,8/12/2015,4503,9.33,6.92,42012.99,31160.76,10852.23
Europe,Kosovo,Office Supplies,Offline,M,8/1/2012,760280358,8/21/2012,2708,651.21,524.96,1763476.68,1421591.68,341885
Europe,Slovakia,Beverages,Offline,M,9/15/2015,495593106,10/8/2015,5868,47.45,31.79,278436.6,186543.72,91892.88
Europe,Cyprus,Clothes,Offline,L,1/9/2013,209598815,1/11/2013,3802,109.28,35.84,415482.56,136263.68,279218.88
Europe,Georgia,Meat,Online,H,8/23/2012,483438193,9/26/2012,8959,421.89,364.69,3779712.51,3267257.71,512454.8
Europe,Switzerland,Vegetables,Online,L,10/15/2016,819037473,10/15/2016,244,154.06,90.93,37590.64,22186.92,15403.72
Europe,Liechtenstein,Fruits,Offline,H,4/26/2011,974420630,6/15/2011,1573,9.33,6.92,14676.09,10885.16,3790.93
Europe,Russia,Beverages,Offline,L,8/7/2012,534641349,8/27/2012,1111,47.45,31.79,52716.95,35318.69,17398.26
Europe,Belgium,Snacks,Online,L,8/5/2013,921133935,8/11/2013,2856,152.58,97.44,435768.48,278288.64,157479.84
Europe,San Marino,Meat,Offline,L,3/23/2012,456934964,5/5/2012,6065,421.89,364.69,2558762.85,2211844.85,346918
Europe,Bulgaria,Fruits,Online,L,8/31/2010,468803632,10/2/2010,8267,9.33,6.92,77131.11,57207.64,19923.47
Europe,Finland,Baby Food,Online,M,10/13/2010,646981704,11/23/2010,5118,255.28,159.42,1306523.04,815911.56,490611.48
Europe,Finland,Vegetables,Online,L,8/22/2015,972452533,10/4/2015,9169,154.06,90.93,1412576.14,833737.17,578838.97
Europe,Austria,Personal Care,Offline,M,5/10/2010,535740411,6/7/2010,6348,81.73,56.67,518822.04,359741.16,159080.88
Europe,Ireland,Personal Care,Offline,H,2/26/2017,309285581,4/17/2017,3331,81.73,56.67,272242.63,188767.77,83474.86
Europe,Andorra,Baby Food,Offline,C,3/7/2013,380733191,4/13/2013,6267,255.28,159.42,1599839.76,999085.14,600754.62
Europe,Kosovo,Fruits,Online,L,6/11/2012,989102828,7/8/2012,6362,9.33,6.92,59357.46,44025.04,15332.42
Europe,Latvia,Beverages,Online,M,5/2/2012,862326610,5/28/2012,461,47.45,31.79,21874.45,14655.19,7219.26
Europe,Sweden,Meat,Online,H,1/4/2013,152411115,2/21/2013,691,421.89,364.69,291525.99,252000.79,39525.2
Europe,Ukraine,Office Supplies,Offline,C,9/16/2016,862485826,10/27/2016,7577,651.21,524.96,4934218.17,3977621.92,956596.25
Europe,Vatican City,Fruits,Offline,M,7/25/2016,299739491,9/1/2016,8431,9.33,6.92,78661.23,58342.52,20318.71
Europe,France,Meat,Offline,L,7/17/2011,633312737,8/11/2011,167,421.89,364.69,70455.63,60903.23,9552.4
Europe,Norway,Office Supplies,Offline,C,12/14/2012,884192836,1/15/2013,1164,651.21,524.96,758008.44,611053.44,146955
Europe,Iceland,Meat,Online,M,7/9/2015,578356206,7/15/2015,7309,421.89,364.69,3083594.01,2665519.21,418074.8
Europe,Luxembourg,Personal Care,Online,L,5/17/2011,194858253,5/22/2011,1742,81.73,56.67,142373.66,98719.14,43654.52
Europe,Macedonia,Cereal,Offline,L,11/28/2010,988614022,1/11/2011,1713,205.7,117.11,352364.1,200609.43,151754.67
Europe,Russia,Cereal,Online,L,1/10/2014,279338395,2/24/2014,1293,205.7,117.11,265970.1,151423.23,114546.87
Europe,Estonia,Baby Food,Offline,M,1/2/2014,123086202,2/20/2014,2797,255.28,159.42,714018.16,445897.74,268120.42
Europe,Luxembourg,Meat,Online,M,12/19/2015,216278588,12/19/2015,495,421.89,364.69,208835.55,180521.55,28314
Europe,Romania,Baby Food,Offline,H,6/23/2015,693831098,7/14/2015,8895,255.28,159.42,2270715.6,1418040.9,852674.7
Europe,Macedonia,Cereal,Online,C,9/1/2010,963219296,9/18/2010,6850,205.7,117.11,1409045,802203.5,606841.5
Europe,Austria,Vegetables,Offline,M,11/12/2016,468320834,12/21/2016,5397,154.06,90.93,831461.82,490749.21,340712.61
Europe,Iceland,Cereal,Online,M,6/15/2010,203955876,7/18/2010,3931,205.7,117.11,808606.7,460359.41,348247.29
Europe,Moldova ,Snacks,Offline,H,1/11/2016,583451974,2/5/2016,5260,152.58,97.44,802570.8,512534.4,290036.4
Europe,Luxembourg,Clothes,Online,M,1/30/2013,250848186,3/7/2013,407,109.28,35.84,44476.96,14586.88,29890.08
Europe,Albania,Meat,Online,C,11/12/2010,863138997,12/21/2010,865,421.89,364.69,364934.85,315456.85,49478
Europe,Serbia,Household,Online,M,9/23/2013,266614854,10/10/2013,6115,668.27,502.54,4086471.05,3073032.1,1013438.95
Europe,Andorra,Household,Offline,L,8/14/2016,834065997,9/14/2016,7518,668.27,502.54,5024053.86,3778095.72,1245958.14
Europe,Lithuania,Fruits,Offline,M,4/14/2010,879845082,5/1/2010,4567,9.33,6.92,42610.11,31603.64,11006.47
Europe,Slovakia,Cosmetics,Offline,M,11/27/2011,146545875,1/7/2012,5036,437.2,263.33,2201739.2,1326129.88,875609.32
Europe,Romania,Baby Food,Offline,C,8/30/2014,414359509,9/11/2014,7042,255.28,159.42,1797681.76,1122635.64,675046.12
Europe,Malta,Baby Food,Offline,L,8/21/2011,276850593,9/3/2011,5097,255.28,159.42,1301162.16,812563.74,488598.42
Europe,Andorra,Cereal,Online,L,4/5/2011,556947886,5/17/2011,2111,205.7,117.11,434232.7,247219.21,187013.49
Europe,United Kingdom,Household,Online,C,3/23/2012,548403012,4/4/2012,3493,668.27,502.54,2334267.11,1755372.22,578894.89
Europe,United Kingdom,Vegetables,Online,L,9/7/2010,652252137,9/26/2010,4757,154.06,90.93,732863.42,432554.01,300309.41
Europe,Malta,Cosmetics,Online,M,3/29/2014,284108436,4/3/2014,2854,437.2,263.33,1247768.8,751543.82,496224.98
Europe,Norway,Vegetables,Offline,H,7/5/2012,416682088,8/14/2012,4344,154.06,90.93,669236.64,394999.92,274236.72
Europe,Cyprus,Vegetables,Offline,M,12/8/2010,579094779,12/11/2010,5869,154.06,90.93,904178.14,533668.17,370509.97
Europe,Czech Republic,Fruits,Online,M,11/1/2012,192589318,12/16/2012,314,9.33,6.92,2929.62,2172.88,756.74
Europe,Belarus,Household,Offline,M,2/12/2015,785364806,3/21/2015,5754,668.27,502.54,3845225.58,2891615.16,953610.42
Europe,Russia,Baby Food,Offline,M,12/24/2011,450550019,1/2/2012,6618,255.28,159.42,1689443.04,1055041.56,634401.48
Europe,Bulgaria,Vegetables,Offline,C,1/26/2010,817061221,2/21/2010,5427,154.06,90.93,836083.62,493477.11,342606.51
Europe,Slovakia,Office Supplies,Online,H,2/20/2012,168319404,3/10/2012,8307,651.21,524.96,5409601.47,4360842.72,1048758.75
Europe,Croatia,Clothes,Online,C,6/9/2016,781083571,6/18/2016,8841,109.28,35.84,966144.48,316861.44,649283.04
Europe,Ukraine,Cereal,Offline,M,3/21/2011,401993882,4/11/2011,7778,205.7,117.11,1599934.6,910881.58,689053.02
Europe,France,Office Supplies,Online,L,1/19/2012,391200673,2/13/2012,3827,651.21,524.96,2492180.67,2009021.92,483158.75
Europe,San Marino,Vegetables,Offline,M,9/30/2013,408540618,11/13/2013,5102,154.06,90.93,786014.12,463924.86,322089.26
Europe,San Marino,Personal Care,Online,L,7/17/2016,239048612,7/26/2016,8651,81.73,56.67,707046.23,490252.17,216794.06
Europe,Vatican City,Cosmetics,Offline,C,5/24/2012,292424571,6/5/2012,3784,437.2,263.33,1654364.8,996440.72,657924.08
Europe,Bosnia and Herzegovina,Beverages,Online,M,8/28/2015,231341445,10/7/2015,7929,47.45,31.79,376231.05,252062.91,124168.14
Europe,Portugal,Office Supplies,Online,M,2/9/2013,533597218,2/24/2013,2130,651.21,524.96,1387077.3,1118164.8,268912.5
Europe,Romania,Meat,Offline,C,1/16/2016,682162415,2/26/2016,5873,421.89,364.69,2477759.97,2141824.37,335935.6
Europe,Iceland,Vegetables,Offline,C,2/13/2015,706176555,2/26/2015,2190,154.06,90.93,337391.4,199136.7,138254.7
Europe,Luxembourg,Office Supplies,Offline,H,9/17/2011,339786803,10/25/2011,9321,651.21,524.96,6069928.41,4893152.16,1176776.25
Europe,Malta,Personal Care,Offline,C,4/13/2017,274694526,5/11/2017,7069,81.73,56.67,577749.37,400600.23,177149.14
Europe,France,Clothes,Online,M,4/15/2014,633806264,4/26/2014,6213,109.28,35.84,678956.64,222673.92,456282.72
Europe,Spain,Personal Care,Online,C,12/8/2013,955466639,1/27/2014,2666,81.73,56.67,217892.18,151082.22,66809.96
Europe,Norway,Office Supplies,Online,L,1/30/2012,330590474,3/14/2012,7923,651.21,524.96,5159536.83,4159258.08,1000278.75
Europe,Malta,Cosmetics,Offline,C,11/26/2015,819516837,12/25/2015,2098,437.2,263.33,917245.6,552466.34,364779.26
Europe,Kosovo,Snacks,Offline,C,7/13/2011,499101436,8/28/2011,4061,152.58,97.44,619627.38,395703.84,223923.54
Europe,Andorra,Clothes,Online,C,6/20/2017,190002810,8/5/2017,4909,109.28,35.84,536455.52,175938.56,360516.96
Europe,Macedonia,Beverages,Offline,M,12/17/2015,653152501,12/22/2015,1194,47.45,31.79,56655.3,37957.26,18698.04
Europe,Austria,Vegetables,Offline,C,5/9/2014,489600837,6/9/2014,2622,154.06,90.93,403945.32,238418.46,165526.86
Europe,Montenegro,Baby Food,Online,M,1/5/2016,750959146,1/25/2016,4354,255.28,159.42,1111489.12,694114.68,417374.44
Europe,Bosnia and Herzegovina,Personal Care,Offline,L,1/12/2010,356413495,1/18/2010,9528,81.73,56.67,778723.44,539951.76,238771.68
Europe,Bosnia and Herzegovina,Office Supplies,Offline,L,11/30/2015,288656175,12/30/2015,8632,651.21,524.96,5621244.72,4531454.72,1089790
Europe,Russia,Cosmetics,Offline,C,7/28/2015,659671771,7/29/2015,391,437.2,263.33,170945.2,102962.03,67983.17
Europe,Netherlands,Clothes,Offline,H,7/26/2016,513611114,9/5/2016,7797,109.28,35.84,852056.16,279444.48,572611.68
Europe,Russia,Beverages,Offline,M,4/21/2014,543322694,6/1/2014,114,47.45,31.79,5409.3,3624.06,1785.24
Europe,Monaco,Vegetables,Offline,C,11/6/2012,671616399,12/10/2012,5072,154.06,90.93,781392.32,461196.96,320195.36
Europe,Macedonia,Beverages,Offline,L,4/30/2015,212319648,5/15/2015,8957,47.45,31.79,425009.65,284743.03,140266.62
Europe,Monaco,Household,Online,L,4/30/2014,971578347,6/16/2014,478,668.27,502.54,319433.06,240214.12,79218.94
Europe,Italy,Fruits,Offline,L,11/17/2016,704233348,11/26/2016,7152,9.33,6.92,66728.16,49491.84,17236.32
Europe,Bulgaria,Snacks,Online,C,5/31/2010,768230426,6/22/2010,5310,152.58,97.44,810199.8,517406.4,292793.4
Europe,Luxembourg,Fruits,Offline,M,12/31/2016,707661855,1/26/2017,1723,9.33,6.92,16075.59,11923.16,4152.43
Europe,Hungary,Fruits,Offline,M,9/8/2011,628595054,10/21/2011,4100,9.33,6.92,38253,28372,9881
Europe,Greece,Beverages,Offline,H,2/20/2010,795141351,2/24/2010,8850,47.45,31.79,419932.5,281341.5,138591
Europe,Belgium,Meat,Offline,M,3/22/2015,164259612,4/29/2015,6924,421.89,364.69,2921166.36,2525113.56,396052.8
Europe,Norway,Snacks,Online,H,11/15/2016,750439441,12/29/2016,562,152.58,97.44,85749.96,54761.28,30988.68
Europe,Armenia,Fruits,Offline,C,11/29/2014,362258565,12/14/2014,9214,9.33,6.92,85966.62,63760.88,22205.74
Europe,Slovakia,Cereal,Online,H,1/14/2015,209357202,1/22/2015,2303,205.7,117.11,473727.1,269704.33,204022.77
Europe,Portugal,Cosmetics,Offline,L,3/20/2014,450041043,4/16/2014,6000,437.2,263.33,2623200,1579980,1043220
Europe,Slovakia,Office Supplies,Online,H,3/15/2015,103450715,4/18/2015,2220,651.21,524.96,1445686.2,1165411.2,280275
Europe,Luxembourg,Fruits,Online,M,9/25/2016,384601581,10/19/2016,1009,9.33,6.92,9413.97,6982.28,2431.69
Europe,Denmark,Vegetables,Online,L,8/25/2015,186079490,8/29/2015,3911,154.06,90.93,602528.66,355627.23,246901.43
Europe,Bulgaria,Office Supplies,Online,M,5/22/2012,513026177,6/5/2012,4701,651.21,524.96,3061338.21,2467836.96,593501.25
Europe,Malta,Baby Food,Offline,L,3/16/2010,222720611,4/1/2010,6833,255.28,159.42,1744328.24,1089316.86,655011.38
Europe,Bosnia and Herzegovina,Household,Offline,M,3/1/2012,891681563,3/27/2012,7245,668.27,502.54,4841616.15,3640902.3,1200713.85
Europe,Kosovo,Beverages,Offline,M,6/8/2012,129169023,7/18/2012,2839,47.45,31.79,134710.55,90251.81,44458.74
Europe,France,Cereal,Online,C,9/19/2012,764811360,9/30/2012,3532,205.7,117.11,726532.4,413632.52,312899.88
Europe,Liechtenstein,Vegetables,Offline,C,10/17/2013,801925837,10/26/2013,6531,154.06,90.93,1006165.86,593863.83,412302.03
Europe,San Marino,Office Supplies,Offline,C,11/5/2013,881194770,12/5/2013,3969,651.21,524.96,2584652.49,2083566.24,501086.25
Europe,Austria,Vegetables,Offline,C,8/17/2011,917835032,10/6/2011,6637,154.06,90.93,1022496.22,603502.41,418993.81
Europe,Switzerland,Fruits,Online,H,6/8/2014,159232509,7/14/2014,9293,9.33,6.92,86703.69,64307.56,22396.13
Europe,Serbia,Vegetables,Online,L,10/31/2013,917639768,12/14/2013,8854,154.06,90.93,1364047.24,805094.22,558953.02
Europe,Lithuania,Fruits,Online,M,3/9/2011,965796363,3/19/2011,9461,9.33,6.92,88271.13,65470.12,22801.01
Europe,Bosnia and Herzegovina,Baby Food,Online,L,7/16/2016,551118266,8/15/2016,6997,255.28,159.42,1786194.16,1115461.74,670732.42
Europe,Albania,Office Supplies,Online,M,8/10/2016,849454581,9/6/2016,1342,651.21,524.96,873923.82,704496.32,169427.5
Europe,Georgia,Cereal,Offline,M,12/14/2010,962560546,1/8/2011,1911,205.7,117.11,393092.7,223797.21,169295.49
Europe,Liechtenstein,Vegetables,Offline,H,5/23/2011,927351081,6/2/2011,2647,154.06,90.93,407796.82,240691.71,167105.11
Europe,Luxembourg,Household,Online,H,10/20/2010,840781390,11/13/2010,4752,668.27,502.54,3175619.04,2388070.08,787548.96
Europe,Spain,Vegetables,Online,H,3/31/2017,722233331,4/6/2017,3747,154.06,90.93,577262.82,340714.71,236548.11
Europe,Portugal,Meat,Online,H,11/21/2011,663080108,12/10/2011,8994,421.89,364.69,3794478.66,3280021.86,514456.8
Europe,Poland,Cereal,Online,L,10/7/2011,439640080,11/2/2011,8124,205.7,117.11,1671106.8,951401.64,719705.16
Europe,Romania,Household,Offline,H,6/19/2014,765858924,7/21/2014,3530,668.27,502.54,2358993.1,1773966.2,585026.9
Europe,Austria,Cereal,Online,M,5/13/2010,123544108,6/22/2010,8302,205.7,117.11,1707721.4,972247.22,735474.18
Europe,Latvia,Snacks,Offline,M,4/7/2017,569170606,4/13/2017,9085,152.58,97.44,1386189.3,885242.4,500946.9
Europe,San Marino,Personal Care,Online,L,1/6/2012,185947310,1/27/2012,4796,81.73,56.67,391977.08,271789.32,120187.76
Europe,Poland,Vegetables,Online,H,7/19/2015,534709155,9/2/2015,1176,154.06,90.93,181174.56,106933.68,74240.88
Europe,Netherlands,Office Supplies,Online,C,8/9/2014,138182103,8/16/2014,10,651.21,524.96,6512.1,5249.6,1262.5
Europe,Bulgaria,Meat,Offline,H,9/10/2013,780590045,10/3/2013,2796,421.89,364.69,1179604.44,1019673.24,159931.2
Europe,Greece,Fruits,Online,L,7/9/2017,643448483,7/25/2017,9560,9.33,6.92,89194.8,66155.2,23039.6
Europe,Ireland,Office Supplies,Online,C,1/6/2011,144978606,2/19/2011,1246,651.21,524.96,811407.66,654100.16,157307.5
Europe,Portugal,Household,Online,M,1/4/2014,444798934,1/20/2014,4744,668.27,502.54,3170272.88,2384049.76,786223.12
Europe,Liechtenstein,Meat,Online,C,5/31/2017,543396508,6/5/2017,1957,421.89,364.69,825638.73,713698.33,111940.4
Europe,Austria,Meat,Online,H,11/6/2013,866396272,11/16/2013,4765,421.89,364.69,2010305.85,1737747.85,272558
Europe,Ireland,Cereal,Online,H,7/12/2016,946823489,8/30/2016,4966,205.7,117.11,1021506.2,581568.26,439937.94
Europe,San Marino,Cosmetics,Online,H,11/30/2012,228211200,12/3/2012,1620,437.2,263.33,708264,426594.6,281669.4
Europe,Vatican City,Cereal,Online,M,6/9/2011,547587192,7/14/2011,2073,205.7,117.11,426416.1,242769.03,183647.07
Europe,Italy,Clothes,Online,H,1/10/2010,689421546,1/31/2010,4011,109.28,35.84,438322.08,143754.24,294567.84
Europe,Croatia,Meat,Online,M,12/21/2010,530882394,2/2/2011,8753,421.89,364.69,3692803.17,3192131.57,500671.6
Europe,Slovakia,Snacks,Offline,M,6/10/2011,765552079,7/17/2011,2727,152.58,97.44,416085.66,265718.88,150366.78
Europe,Sweden,Baby Food,Offline,M,5/26/2010,469974792,6/17/2010,4840,255.28,159.42,1235555.2,771592.8,463962.4
Europe,Slovenia,Personal Care,Offline,M,11/23/2014,700304019,12/21/2014,4376,81.73,56.67,357650.48,247987.92,109662.56
Europe,Norway,Clothes,Online,H,4/14/2014,509356057,4/17/2014,8631,109.28,35.84,943195.68,309335.04,633860.64
Europe,Armenia,Baby Food,Offline,M,2/10/2010,838788402,2/26/2010,4983,255.28,159.42,1272060.24,794389.86,477670.38
Europe,Bulgaria,Office Supplies,Offline,C,2/9/2014,200507199,2/25/2014,3391,651.21,524.96,2208253.11,1780139.36,428113.75
Europe,Andorra,Meat,Online,M,10/3/2011,504973971,11/2/2011,1875,421.89,364.69,791043.75,683793.75,107250
Europe,Armenia,Cereal,Offline,H,1/20/2010,477282845,2/4/2010,7455,205.7,117.11,1533493.5,873055.05,660438.45
Europe,Slovakia,Cosmetics,Online,L,3/1/2010,161399304,3/15/2010,496,437.2,263.33,216851.2,130611.68,86239.52
Europe,Hungary,Office Supplies,Online,H,8/20/2011,204392325,9/26/2011,3086,651.21,524.96,2009634.06,1620026.56,389607.5
Europe,Latvia,Cereal,Offline,M,6/28/2010,400904691,7/12/2010,5462,205.7,117.11,1123533.4,639654.82,483878.58
Europe,Belgium,Beverages,Offline,L,12/21/2016,244023358,1/22/2017,789,47.45,31.79,37438.05,25082.31,12355.74
Europe,Moldova ,Cosmetics,Online,H,6/13/2013,830172288,7/29/2013,5283,437.2,263.33,2309727.6,1391172.39,918555.21
Europe,Moldova ,Meat,Offline,L,5/13/2016,815755307,6/9/2016,8978,421.89,364.69,3787728.42,3274186.82,513541.6
Europe,Austria,Clothes,Online,M,12/23/2015,870173251,12/30/2015,2457,109.28,35.84,268500.96,88058.88,180442.08
Europe,Greece,Baby Food,Online,M,8/19/2013,444234168,9/27/2013,7617,255.28,159.42,1944467.76,1214302.14,730165.62
Europe,Liechtenstein,Clothes,Offline,H,8/4/2016,545059049,8/8/2016,3940,109.28,35.84,430563.2,141209.6,289353.6
Europe,United Kingdom,Baby Food,Offline,M,10/7/2015,530702579,11/9/2015,5541,255.28,159.42,1414506.48,883346.22,531160.26
Europe,Iceland,Personal Care,Offline,L,11/7/2013,546140086,12/19/2013,3843,81.73,56.67,314088.39,217782.81,96305.58
Europe,Belarus,Vegetables,Offline,M,6/7/2017,215584218,6/21/2017,5016,154.06,90.93,772764.96,456104.88,316660.08
Europe,Sweden,Cereal,Online,L,5/29/2016,407220542,7/4/2016,4463,205.7,117.11,918039.1,522661.93,395377.17
Europe,Ireland,Vegetables,Online,L,4/24/2016,956969964,5/27/2016,7533,154.06,90.93,1160533.98,684975.69,475558.29
